text,label
Quel est le meilleur livre de fantasy de tous les temps ?,out_of_scope
Quel est le nom de la personne qui a inventé internet ?,out_of_scope
Quelle est la capitale de l'Inde ?,out_of_scope
Comment faire pour créer un site web ?,out_of_scope
Quel est le meilleur moment pour visiter le parc national de Yellowstone aux États-Unis ?,out_of_scope
Quelle est la durée de cuisson d'un œuf à la coque ?,out_of_scope
Quel est le meilleur film de science-fiction de tous les temps ?,out_of_scope
Comment faire pour planter un arbre ?,out_of_scope
Quelle est la profondeur de l'océan Pacifique ?,out_of_scope
Quelle est la meilleure marque de thé ?,out_of_scope
Comment faire pour monter une tente de camping ?,out_of_scope
Quelle est la longueur du pont du Gard en France ?,out_of_scope
Quelle est la meilleure série dramatique de tous les temps ?,out_of_scope
Quel est le meilleur moment pour visiter le Taj Mahal en Inde ?,out_of_scope
Quelle est la durée de vie moyenne d'un perroquet ?,out_of_scope
Quel est le meilleur livre d'aventure de tous les temps ?,out_of_scope
Quel est le nom du scientifique qui a découvert la théorie de la relativité ?,out_of_scope
Quelle est la capitale des États-Unis ?,out_of_scope
Comment faire pour réparer une fuite d'eau dans un robinet ?,out_of_scope
Quelle est la hauteur de la tour Eiffel à Paris ?,out_of_scope
Quelle est la couleur naturelle des cheveux de Brad Pitt ?,out_of_scope
Quelle est la date de sortie du prochain album de Taylor Swift ?,out_of_scope
Comment faire pour nettoyer une tache de vin sur un tissu ?,out_of_scope
Quelle est la température de cuisson d'un poulet rôti ?,out_of_scope
Quel est le meilleur moment pour visiter les temples d'Angkor au Cambodge ?,out_of_scope
Quelle est la durée de vie moyenne d'un lapin domestique ?,out_of_scope
Quel est le meilleur livre de thriller de tous les temps ?,out_of_scope
Quel est le nom de la personne qui a inventé l'imprimerie ?,out_of_scope
Quelle est la capitale de la Chine ?,out_of_scope
Comment faire pour apprendre à coder ?,out_of_scope
Quel est le meilleur moment pour visiter le parc national de Yosemite aux États-Unis ?,out_of_scope
Quelle est la durée de cuisson d'un gâteau au chocolat ?,out_of_scope
Quel est le meilleur film d'action de tous les temps ?,out_of_scope
Comment faire pour réparer une fuite d'eau dans un tuyau ?,out_of_scope
Quelle est la profondeur de la fosse des Mariannes ?,out_of_scope
Quelle est la meilleure marque de chocolat ?,out_of_scope
